time decyear lat lon Hocean Hocog Himth geoid distnode width reachID nodeID wse OCval
514783450.152066 2016.312 44.582968 -89.634628 330.464269207634 330.244769207642 NA -35.5262259075283 1519.90830063124 216 74287400431 74287400430211 330.700012207031 0
514783450.201384 2016.312 44.585837 -89.635697 330.503062805091 330.441562805095 NA -35.5176406050189 1208.39787585884 216 74287400431 74287400430211 330.700012207031 0
514783450.250677 2016.312 44.588705 -89.636765 331.785459367484 330.493059367478 NA -35.5090582949467 893.015076064593 237 74287400431 74287400430221 330.700012207031 0
514783450.299983 2016.312 44.591574 -89.637834 331.484052964934 330.606352964937 NA -35.5004729924373 583.145262444795 237 74287400431 74287400430221 330.700012207031 0
514783450.349289 2016.312 44.594443 -89.638903 330.822646562384 330.705846562381 NA -35.4918876899278 283.980088079756 233 74287400431 74287400430231 330.700012207031 0
514783450.398608 2016.312 44.597312 -89.639972 330.704240159854 330.484740159848 NA -35.4833023874184 80.8294454963044 233 74287400431 74287400430231 330.700012207031 88
514783450.447901 2016.312 44.60018 -89.641041 330.662836722248 330.537836722248 NA -35.4747200773462 292.113088174141 223 74287400431 74287400430241 330.700012207031 0
514783450.49722 2016.312 44.603049 -89.642111 330.746230319699 330.497330319707 NA -35.4661347748367 531.045564698926 225 74287400431 74287400430281 330.700012207031 0
514783450.546513 2016.312 44.605917 -89.64318 330.882326882084 330.662726882087 NA -35.4575524647645 543.894179768851 213 74287400431 74287400430301 330.700012207031 0
514783450.595832 2016.312 44.608787 -89.644249 331.720817514595 332.143217514605 NA -35.4489641698178 481.285429695166 223 74287400431 74287400430321 330.700012207031 0
514783450.645124 2016.312 44.611655 -89.645318 330.987314077003 330.828514077013 NA -35.4403818597456 421.411674825428 185 74287400431 74287400430341 330.700012207031 0
514783450.694443 2016.312 44.614524 -89.646388 331.034207674452 330.849307674444 NA -35.4317965572362 375.71173776059 179.5 74287400431 74287400430351 330.700012207031 0
514783450.743735 2016.312 44.617392 -89.647457 336.167904236853 336.077804236852 NA -35.423214247164 380.20514552514 156 74287400431 74287400430361 330.700012207031 0
514783450.793053 2016.312 44.620261 -89.648527 336.191697834296 336.007797834307 NA -35.4146289446545 426.445887098881 168 74287400431 74287400430381 330.700012207031 0
514783450.842371 2016.312 44.62313 -89.649597 330.774391431757 330.615291431767 NA -35.4060436421451 530.01841415112 169 74287400431 74287400430391 330.700012207031 0
514783450.891664 2016.312 44.625998 -89.650667 330.869687994154 330.694187994156 NA -35.3974613320729 640.134362244036 178 74287400431 74287400430401 330.700012207031 0
514783450.940982 2016.312 44.628867 -89.651737 332.07238159161 332.091581591605 NA -35.3888760295634 832.202003093576 166 74287400431 74287400430411 330.700012207031 0
514783450.990275 2016.312 44.631735 -89.652807 332.985678154006 332.937278154007 NA -35.3802937194912 1012.01807932051 190 74287400431 74287400430421 330.700012207031 0
514783451.039594 2016.312 44.634605 -89.653877 332.954934788674 332.855034788673 NA -35.3706991457105 1243.65674150954 258 74287400431 74287400430431 330.700012207031 0
514783451.088912 2016.312 44.637474 -89.654948 333.120540825414 333.03834082541 NA -35.3608607989412 1439.96812823408 152 74287400431 74287400430471 330.800018310547 0
514783451.138205 2016.312 44.640342 -89.656018 332.926650275869 332.710450275874 NA -35.3510258813621 1485.80696022739 161 74287400431 74287400430511 330.800018310547 0
514783451.18751 2016.312 44.64321 -89.657088 332.847159726345 332.620359726341 NA -35.3411909637829 1452.3851618976 207 74287400431 74287400430561 330.800018310547 0
514783451.236829 2016.312 44.646079 -89.658159 332.820865763108 332.656765763113 NA -35.3313526170136 1351.4908347851 196 74287400431 74287400430571 330.800018310547 0
514783451.286121 2016.312 44.648947 -89.659229 333.108275213577 332.893675213571 NA -35.3215176994345 1289.62771230288 196 74287400431 74287400430571 330.800018310547 0
514783451.335439 2016.312 44.651816 -89.6603 333.261181250325 332.990681250326 NA -35.3116793526651 1277.42573288722 204.5 74287400431 74287400430581 330.800018310547 0
514783451.384745 2016.312 44.654685 -89.66137 333.846687287072 333.675587287065 NA -35.3018410058958 1255.24276588243 108 74287400431 74287400430601 330.800018310547 0
514783451.434037 2016.312 44.657552 -89.662441 335.23790015126 335.166500151259 NA -35.2920095175069 1145.86975076799 2259 74287400453 74287400450523 337.700012207031 0
514783451.483356 2016.312 44.660422 -89.663512 335.197902774306 335.143202774298 NA -35.2821677415473 832.26900449687 2259 74287400453 74287400450523 337.700012207031 92
514783451.532674 2016.312 44.663291 -89.664583 338.075208811045 337.855708811053 NA -35.272329394778 524.753502538867 2163 74287400453 74287400450513 337.899993896484 96
514783451.581967 2016.312 44.666159 -89.665654 337.656718261514 337.335218261508 NA -35.2624944771989 217.261643431657 2163 74287400453 74287400450513 337.899993896484 95
